id,name, text, timestap, username
5.42E+17,Pakistan News,Chinese State Councillor assures to complete CPEC project http://goo.gl/fb/3gMCNi  via @paknews,2014-12-08T06:29:32,paknews
5.42E+17,Business Recorder,"#Chinese State Councillor assures to complete #CPEC project 

Read More At:... http://fb.me/6VSVWUFlf ",2014-12-08T06:41:08,brecordernews
5.42E+17,Shadab,Chinese State Councillor assures to complete CPEC project: ISLAMABAD: Chinese State Councillor and Minister of... http://bit.ly/12Vx4zf ,2014-12-08T06:55:26,shadabali785
5.42E+17,khalidrafiq,Chinese State Councilor assures to complete CPEC projectAaj Tv,2014-12-08T07:20:14,khalidrafiq101
5.42E+17,BreakingNewsPakistan,Chinese State Councilor assures to complete CPEC project http://www.breakingnewspak.com/chinese-state-councilor-assures-to-complete-cpec-project/ … #Pakistanpic.twitter.com/2A9gH2fPbU,2014-12-08T07:25:20,BreakingNewPak
5.42E+17,khalid rafiq,Chinese State Councilor assures to complete CPEC project http://ift.tt/1G747fS ,2014-12-08T07:25:58,khalidrafiq138
5.42E+17,Blazing_Fast_All_Inf,Chinese State Councilor assures to complete CPEC project http://dlvr.it/7ltkF7 ,2014-12-08T07:26:06,Blazing_Info
5.42E+17,khan warriorz,Chinese State Councilor assures to complete CPEC project  #6,2014-12-08T07:28:54,khanwarriorz
5.42E+17,Hadiya Shah,Chinese State Councilor assures to complete CPEC project http://www.breakingnewspak.com/chinese-state-councilor-assures-to-complete-cpec-project/ … … #Pakistanpic.twitter.com/daPyvPz0zb,2014-12-08T07:29:13,hadiyashah1
5.42E+17,Mohammad Usman Anwar,Chinese State Councilor assures to complete CPEC project: ISLAMABAD: Chinese State Councilor and Minister of P... http://bit.ly/12VEqmm ,2014-12-08T07:29:44,UsmanAnwar78
5.42E+17,World News Streaming,Chinese State Councillor assures to complete CPEC project http://www.brecorder.com/pakistan/general-news/209429-chinese-state-councillor-assures-to-complete-cpec-project.html …,2014-12-08T07:33:22,worldNewsStream
5.42E+17,Govt of Pakistan,"Chinese State Councilor assures to complete China- Pakistan Economic Corridor (CPEC) project
http://www.app.com.pk/en_/index.php?option=com_content&task=view&id=314552&Itemid=1 …",2014-12-08T07:37:40,pid_gov
5.42E+17,khalidrafiq,Chinese State Councilor assures to complete CPEC project http://dlvr.it/7ltxyW ,2014-12-08T07:42:03,khalidrafiq106
5.42E+17,Mustaqbil Media,Chinese State Councillor assures to complete CPEC project http://www.brecorder.com/pakistan/general-news/209429-chinese-state-councillor-assures-to-complete-cpec-project.html … #MustaqbilPakistan,2014-12-08T07:52:59,MustaqbilMedia
5.42E+17,External Publicity,Chinese State Councilor assures to complete CPEC project .........External Publicity Wing,2014-12-08T07:56:33,adsmepwing
5.42E+17,Pahic Colombo,"Pakistan, China agree to accelerate work on CPEC",2014-12-08T11:26:07,PahicColombo
5.42E+17,Pakistan News,Senators oppose exclusion of parts of Balochistan from CPEC: The senators belonging to Ba... http://bit.ly/12jVMsc  #pakistan #balochist,2014-12-08T23:33:59,pakistani_news
5.42E+17,Balochistan,"Senators oppose exclusion of
parts of #Balochistan from CPEC http://www.dailytimes.com.pk/national/09-Dec-2014/senators-oppose-exclusion-of-parts-of-balochistan-from-cpec … #Pakistan",2014-12-09T03:11:26,Baloch_istan
5.42E+17,Sabena Siddiqi,"Senators oppose exclusion of
parts of #Balochistan from CPEC http://www.dailytimes.com.pk/national/09-Dec-2014/senators-oppose-exclusion-of-parts-of-balochistan-from-cpec … #Pakistan",2014-12-09T03:33:57,sabena_siddiqi
5.40E+17,Barkat Ali,"2- Pak-china economic corridor,
3-construction of Diamer Dam,
4-Mountain tourism,
5-First Pakistani woman climbed Mount Everest,",2014-12-02T06:17:42,BarkatAliHunzai
5.40E+17,khalid rafiq,‘Pak-China Economic Corridor to benefit all’ http://ift.tt/1wkFHj4 ,2014-12-02T17:14:24,khalidrafiq138
5.40E+17,khalid rafiq,‘Pak-China Economic Corridor to benefit all’ http://dlvr.it/7j5z3C  #PakistanToDay,2014-12-02T17:28:29,khalidrafiq124
5.40E+17,BreakingNewsPakistan,‘Pak-China Economic Corridor to benefit all’ http://www.breakingnewspak.com/pak-china-economic-corridor-to-benefit-all/ … #Pakistan,2014-12-02T17:59:06,BreakingNewPak
5.40E+17,SEHRISH,“@pmlnforever:  RT shoaibmirza11: Pak China Economic Corridor is amongst one of the most important initiatives ... https://twitter.com/shoaibmirza11/status/539845306536706049/photo/1pic.twitter.com/zTxww2OXRU ”,2014-12-02T19:21:56,sehrishaazam
