id,name, text, timestap, username
5.81E+17,Wisal Shahid,"CPEC strategic significance, financially beneficial for both countries: Ahsan Iqbal http://www.brecorder.com/top-news/1-front-top-news/232733-cpec-strategic-significance-financially-beneficial-for-both-countries-ahsan-iqbal.html …",2015-03-26T02:01:13,WisalShahid
5.81E+17,Wisal Shahid,CPEC-Pakistans-vision-2025-seeks-to-position-itself-from-a-lower-middle-income-country-to-high-middle-income-country,2015-03-26T02:38:59,WisalShahid
5.81E+17,Wisal Shahid,Any result of CPEC meeting on ground?,2015-03-26T02:51:45,WisalShahid
5.81E+17,hamaramagnews,"Pak, China experts discuss CPEC",2015-03-26T11:49:36,hamaramagnews
5.81E+17,Pakistan State Times,"CPEC-Pakistan’s Vision 2025 seeks to position itself to high middle income country: Ahsan 
http://www.pstimes.com/2015/03/27/cpec-pakistans-vision-2025-seeks-to-position-itself-to-high-middle-income-country-ahsan/#.VRVDXbp77-A.twitter …
#Pakistan #Islamabad",2015-03-27T11:54:12,PakStateTimes
5.81E+17,4-traders.com,"#Pak, China experts discuss CPEC http://www.4-traders.com/news/Pak-China-experts-discuss-CPEC--20099251/ …",2015-03-27T12:26:27,ForTraders
5.72E+17,BreakingNewsPakistan,"No change in Pak-China economic corridor, says China http://www.breakingnewspak.com/no-change-in-pak-china-economic-corridor-says-china-2/ … #Pakistan",2015-03-01T18:12:06,BreakingNewPak
5.72E+17,BreakingNewsPakistan,"No change in Pak-China economic corridor, says China http://www.breakingnewspak.com/no-change-in-pak-china-economic-corridor-says-china/ … #Pakistan",2015-03-01T18:12:06,BreakingNewPak
5.72E+17,khalid rafiq,"No change in Pak-China economic corridor, says China http://ift.tt/1wEJP9r ",2015-03-01T18:19:56,khalidrafiq138
5.72E+17,khalid rafiq,"No change in Pak-China economic corridor, says China http://dlvr.it/8nTQgX  #PakistanToDay",2015-03-01T18:22:35,khalidrafiq124
5.72E+17,Xinjiang News Links,"No change in Pak-China economic corridor, says China: The CPEC starting from Kashgar in China’s Xinjiang provi... http://binged.it/1M1igjD ",2015-03-01T18:35:22,dlXinjiang
5.72E+17,National Party - NP,CM seeks supports resolution passed against the new route for Pak-China economic corridor. http://tinyurl.com/qhxqjeg ,2015-03-01T18:41:20,NationalParty_
5.72E+17,Xinjiang News Links,"No change in Pak-China economic corridor, says China: The CPEC starting from Kashgar in China’s Xinjiang provi... http://binged.it/1GDT4g8 ",2015-03-01T20:18:48,dlXinjiang
5.72E+17,Newsbehind,"No change in Pak-China economic corridor, says China... #newsbehind #worldcup 
Click Here: http://newsbehind.com/bu/1533 pic.twitter.com/tqUHMkEnpL",2015-03-01T20:30:04,newsbehindsite
5.72E+17,PMLN MANCHESTER,PAK CHINA ECONOMIC CORRIDOR CHINA KEY WAZAJAT BOHT SARO KEY BOLTI AB BAND HO JANI CHAHEYAH http://fb.me/3a49DQpGn ,2015-03-02T03:23:38,irfansunny80
5.72E+17,PMLN MANCHESTER,PAK CHINA ECONOMIC CORRIDOR CHINA KEY WAZAHAT http://fb.me/1w9CxxhtZ ,2015-03-02T03:24:14,irfansunny80
5.72E+17,PMLN MANCHESTER,PAK CHINA ECONOMIC CORRIDOR AHSAN IQBAL KEY AIK BAR PHIR WAZAHAT http://fb.me/2Z0CpVuAH ,2015-03-02T03:25:21,irfansunny80
5.72E+17,Farooq Ahmed,No change in China Pak economic corridor: Chinese official,2015-03-02T07:43:10,farouqeahmed
5.72E+17,Radio Pakistan,Pak-China Economic Corridor to increase economic activities: Shahbaz http://www.radio.gov.pk/newsdetail/74635/1 …,2015-03-02T09:05:44,RadioPakistan
5.72E+17,Pakistan Times,"Top Story: Pak-China Economic Corridor to increase economic activities: Shahbaz: ISLAMABAD, Pu... http://bit.ly/18g5QoM  #pakistan #news",2015-03-02T11:34:14,pakistantimespk
5.72E+17,forpakistan,Pak – China economic corridor to remain unchanged | For Pakistan http://fb.me/1Q4ICaStb ,2015-03-02T11:38:53,for_pakistan
5.72E+17,forpakistan,Pak – China economic corridor to remain unchanged | For Pakistan http://fb.me/1NBrxib3s ,2015-03-02T11:42:19,for_pakistan
5.72E+17,forpakistan,Pak – China economic corridor to remain unchanged... http://fb.me/3POhvWeg2 ,2015-03-02T11:44:54,for_pakistan
5.72E+17,For Pakistan,"Pak – China economic corridor to remain unchanged
http://forpakistan.org/fpdata/pak-china-economic-corridor-to-remain-unchanged/ …
#PakChinaCorridor #PMLN #Balochistan #KPKpic.twitter.com/km57h3dkXa",2015-03-02T11:45:52,ForPakistan1
5.72E+17,hamaramagnews,Pak-China Economic Corridor to increase economic activities: Shahbaz,2015-03-02T11:55:15,hamaramagnews
5.72E+17,Hasan Kamal Tahir  ☺,Pak-China Economic Corridor to increase economic activities: Shahbaz http://pakistan.onepakistan.com.pk/news/breaking/355507-pak-china-economic-corridor-to-increase-economic-activities-shahbaz.html …pic.twitter.com/1ouBtDKQZG,2015-03-02T12:03:20,hkTjee
5.72E+17,khalid rafiq,Pak-China Economic Corridor will bring revolution: President http://ift.tt/1FNCngY ,2015-03-02T13:45:59,khalidrafiq138
5.72E+17,BreakingNewsPakistan,Pak-China Economic Corridor will bring revolution: President http://www.breakingnewspak.com/pak-china-economic-corridor-will-bring-revolution-president/ … #Pakistanpic.twitter.com/Ix13SYtZto,2015-03-02T14:05:40,BreakingNewPak
5.72E+17,BreakingNewsPakistan,Pak-China Economic Corridor will bring revolution: President http://www.breakingnewspak.com/pak-china-economic-corridor-will-bring-revolution-president-2/ … #Pakistanpic.twitter.com/6ICQfSO5sa,2015-03-02T14:05:41,BreakingNewPak
5.72E+17,Sweet Sameera,#News 'Pak-China Economic Corridor project essential for country's progress' - Daily Times http://bit.ly/1GHaRD1  #Pakistan,2015-03-02T14:58:59,AgentXtra12
5.72E+17,VisitPk Tours,'Pak-China Economic Corridor project essential for country's progress' - Daily Times http://dlvr.it/8p4l9s pic.twitter.com/TFdn6hXYkE,2015-03-02T14:59:23,TheVisitPk
5.72E+17,757Live Pakistan,#‘Pak-China Economic Corridor project essential for country's progress’ http://757l.tk/1zzolLu ,2015-03-02T15:09:29,757LivePK
5.72E+17,frederic lefevre,Home News National Pak China Economic Corridor project ... - Associated Press of Pakistan http://bit.ly/1GbB7Im ,2015-03-02T16:14:07,FredoMalin1976
5.72E+17,khalidrafiq,Pak-China Economic Corridor project essential for country’s progress: President http://dlvr.it/8p7wHv ,2015-03-02T16:52:19,khalidrafiq106
5.72E+17,khalid rafiq,Pak-China Economic Corridor project essential for country’s progress: President http://ift.tt/1APQanM ,2015-03-02T16:55:08,khalidrafiq138
5.72E+17,Pakistan News,Pak-China Economic Corridor project essential for country’s progress: President http://goo.gl/fb/TM81OG  via @paknews,2015-03-02T16:56:46,paknews
5.72E+17,Blazing_Fast_All_Inf,Pak-China Economic Corridor project essential for country’s progress: President http://dlvr.it/8p84k1 ,2015-03-02T16:58:05,Blazing_Info
5.72E+17,khalidrafiq,Pak-China Economic Corridor project essential for country’s progress: PresidentAaj Tv,2015-03-02T17:01:56,khalidrafiq101
5.72E+17,Hasan Kamal Tahir  ☺,pakistani News= Pak-China Economic Corridor project essential for country’s progress: President http://bit.ly/1EGhJBx ,2015-03-02T17:39:20,hkTjee
5.72E+17,khan warriorz,Pak-China Economic Corridor project essential for country’s progress: President  #6,2015-03-02T18:42:43,khanwarriorz
5.72E+17,BreakingNewsPakistan,Pak-China Economic Corridor project essential for country’s progress: President http://www.breakingnewspak.com/pak-china-economic-corridor-project-essential-for-countrys-progress-president/ … #Pakistanpic.twitter.com/2ZBZhgZlcA,2015-03-02T19:01:24,BreakingNewPak
5.72E+17,RawalTV,‘Pak-China Economic Corridor project essential for country's progress’... http://fb.me/2FpjeaPfy ,2015-03-02T19:11:49,RawalTV
5.72E+17,Kashmir Media Watch,"Pak China Economic Corridor project essential for country’s progress: President
KARACHI, Mar 2 (KMW): President... http://fb.me/6w3R4PlXO ",2015-03-02T19:14:34,KMWnews
5.72E+17,khalid rafiq,"Pak-China economic corridor project hailed
 http://ift.tt/1D4qOQ2 ",2015-03-02T19:35:49,khalidrafiq138
5.73E+17,Pakistan News,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://bit.ly/1GIONI9  | etribune, Opinion",2015-03-02T21:01:28,Pak_reuters
5.73E+17,khalidrafiq,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’sEtribune",2015-03-02T21:06:10,khalidrafiq101
5.73E+17,hoursnews,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://dlvr.it/8pGjT8 ",2015-03-02T21:06:13,hoursnews
